no.,score_total,score_average,id,response,score
2466,761.0450029259584,0.3086151674476717,26618,0,0.248251496335298
2467,761.2932544222938,0.3085906989956602,22578,0,0.248251496335298
2468,761.5415059186291,0.308566250372216,22567,0,0.248251496335298
2469,761.7895559532775,0.308541739956775,2900,0,0.248050034648328
2470,762.0375165963187,0.3085172131968902,10735,0,0.247960643041189
2471,762.2854407575489,0.3084926915247062,29013,0,0.247924161230222
2472,762.5333333800106,0.3084681769336612,11512,0,0.247892622461687
2473,762.7812020968174,0.3084436725017458,19553,0,0.247868716806805
2474,763.0290708136242,0.3084191878793954,12950,0,0.247868716806805
2475,763.2768896974032,0.3083947029080417,9355,0,0.247818883779048
2476,763.5247085811823,0.3083702377145324,5834,0,0.247818883779048
2477,763.7725184125079,0.30834578862031,6834,0,0.2478098313256
2478,764.0202930120632,0.3083213450411877,22593,0,0.247774599555297
2479,764.2680634108834,0.308296919488053,7039,1,0.247770398820206
2480,764.5158338097036,0.308272513632945,4467,0,0.247770398820206
2481,764.7635774020864,0.3082481166473545,24834,0,0.247743592382831
2482,765.0112846372169,0.308223724672529,6374,0,0.247707235130535
2483,765.2588710531417,0.3081993036863236,20504,1,0.247586415924728
2484,765.506345814776,0.3081748574133559,17522,0,0.247474761634256
2485,765.7538205764102,0.3081504308154568,16762,0,0.247474761634256
2486,766.0012953380445,0.3081260238688836,16701,0,0.247474761634256
2487,766.2487700996788,0.3081016365499312,16653,0,0.247474761634256
2488,766.4962448613131,0.3080772688349329,16651,0,0.247474761634256
2489,766.7437196229474,0.3080529207002601,16611,0,0.247474761634256
2490,766.9911854206226,0.3080285885223384,6895,0,0.247465797675235
2491,767.2385776369828,0.3080042463416229,19793,0,0.247392216360103
2492,767.4859360702974,0.3079799101405688,24369,1,0.247358433314653
2493,767.733294503612,0.3079555934631416,22846,0,0.247358433314653
2494,767.9806529369266,0.3079312962858567,22517,0,0.247358433314653
2495,768.2280113702412,0.307907018585267,22474,0,0.247358433314653
2496,768.4753698035559,0.3078827603379631,17484,0,0.247358433314653
2497,768.722723931747,0.3078585197964546,23739,0,0.247354128191176
2498,768.9698217500656,0.3078341960568717,6434,0,0.247097818318566
2499,769.2167547672499,0.3078098258372349,20336,1,0.246933017184262
2500,769.4636841801386,0.3077854736720554,15298,1,0.246929412888653
2501,769.710550618786,0.3077611158011939,29006,0,0.24686643864744
2502,769.9573980839668,0.3077367698177326,5031,0,0.24684746518086
2503,770.2042419591739,0.3077124418534454,23037,1,0.246843875207056
2504,770.451085834381,0.3076881333204397,19408,0,0.246843875207056
2505,770.6979297095882,0.3076638441954444,18657,1,0.246843875207056
2506,770.944693228691,0.307639542389741,23590,0,0.246763519102871
2507,771.1913938114228,0.3076152348669417,11680,0,0.246700582731868
2508,771.4380287417237,0.3075909205509265,20151,0,0.246634930300811
2509,771.684646780495,0.3075666188842148,14931,0,0.246618038771321
2510,771.9312397657359,0.3075423265998948,13463,0,0.246592985240898
2511,772.1777931958378,0.3075180379115244,11426,0,0.24655343010198
2512,772.4242411117431,0.3074937265572226,27286,0,0.246447915905234
2513,772.6706411767943,0.3074694155100654,19002,0,0.246400065051278
2514,772.9170412418456,0.307445123803439,16044,0,0.246400065051278
2515,773.1633921007491,0.3074208318492044,21928,0,0.246350858903549
2516,773.4097426157558,0.3073965590682654,10834,0,0.246350515006779
2517,773.6560745280211,0.3073722981835603,21172,1,0.246331912265295
2518,773.9023833053549,0.3073480473809988,20464,1,0.246308777333743
2519,774.1486878820953,0.3073238141651827,10852,0,0.246304576740337
2520,774.3948806694362,0.3072995558212049,18798,1,0.24619278734102
2521,774.6410594600897,0.3072753111702061,14337,0,0.246178790653458
2522,774.8872214234783,0.3072510790735442,27930,0,0.246161963388692
2523,775.133383386867,0.3072268661858371,25132,1,0.246161963388692
2524,775.3795453502556,0.3072026724842534,15358,0,0.246161963388692
2525,775.6256925151333,0.3071784920852013,20462,0,0.246147164877722
2526,775.8718333236201,0.3071543283149723,22991,0,0.246140808486761
2527,776.1179741321068,0.3071301836692152,17138,0,0.246140808486761
2528,776.3639965629009,0.3071060112986159,29473,0,0.246022430793989
2529,776.6099527892268,0.3070818318660446,27882,1,0.24595622632589
2530,776.8559083071577,0.3070576712676513,25082,0,0.245955517930997
2531,777.1018442936465,0.3070335220441116,25155,0,0.245935986488817
2532,777.3477802801353,0.3070093918957881,22370,0,0.245935986488817
2533,777.5937162666241,0.3069852808000885,21503,0,0.245935986488817
2534,777.839652253113,0.3069611887344566,21376,1,0.245935986488817
2535,778.0855882396017,0.3069371156763715,19486,0,0.245935986488817
2536,778.3314669773689,0.306913039028931,17233,0,0.245878737767124
2537,778.5772992391447,0.306888963042627,10961,0,0.245832261775796
2538,778.823060173259,0.306864877924846,7729,0,0.245760934114324
2539,779.068704998033,0.3068407660488511,25738,0,0.245644824774035
2540,779.3143251442425,0.3068166634426152,16943,0,0.245620146209486
2541,779.5598539641946,0.306792543866271,22809,1,0.245528819952165
2542,779.8053773075641,0.3067684411123384,22512,0,0.245523343369474
2543,780.0508920494988,0.3067443539321663,28970,1,0.245514741934705
2544,780.2962550309821,0.3067202260341911,5458,1,0.245362981483388
2545,780.5415654578445,0.3066960964470902,29409,0,0.245310426862429
2546,780.7868758847069,0.3066719858148888,29215,0,0.245310426862429
2547,781.0321863115693,0.3066478941152608,28702,0,0.245310426862429
2548,781.2774967384316,0.3066238213259151,27800,0,0.245310426862429
2549,781.522807165294,0.3065997674245956,26481,0,0.245310426862429
2550,781.7681175921564,0.3065757323890809,26322,0,0.245310426862429
2551,782.0134280190188,0.3065517161971849,25383,0,0.245310426862429
2552,782.2586590885613,0.3065276877306275,13627,0,0.245231069542514
2553,782.5038901581039,0.3065036780877806,13289,0,0.245231069542514
2554,782.7491212276465,0.3064796872465335,12482,0,0.245231069542514
2555,782.9942799082214,0.3064556868525328,17821,1,0.24515868057495
2556,783.2394221876299,0.3064316988214514,12476,1,0.245142279408491
2557,783.4845285362153,0.3064077155010619,11097,0,0.245106348585396
2558,783.729480524433,0.3063836905881286,29106,0,0.244951988217708
2559,783.9744178930391,0.3063596787389758,2762,1,0.24493736860607
2560,784.2193467019725,0.306335682305458,5970,1,0.244928808933461
2561,784.464269872099,0.3063117024100348,9173,0,0.244923170126443
2562,784.7091170945009,0.3062877115903594,9207,0,0.244847222402017
2563,784.9539100661763,0.3062637183246884,29320,1,0.244792971675317
2564,785.1987030378516,0.3062397437745131,24881,1,0.244792971675317
2565,785.4434779014807,0.3062157808582771,16429,0,0.244774863629117
2566,785.6881236613343,0.3061917863060539,13570,0,0.244645759853619
2567,785.9327602569879,0.3061678068784526,16369,0,0.244636595653558
2568,786.1773961191202,0.3061438458407789,28017,1,0.244635862132361
2569,786.4220319812525,0.3061199034570854,20743,1,0.244635862132361
2570,786.666560557212,0.3060959379600047,11189,1,0.244528575959546
2571,786.9110460658898,0.3060719743546829,18497,1,0.244485508677728
2572,787.1554742844903,0.3060480071090553,25081,1,0.244428218600556
2573,787.3997981985793,0.3060240179551416,27890,0,0.244323914089031
2574,787.6441158318021,0.3060000450007001,25299,0,0.244317633222801
2575,787.888324418021,0.3059760483176781,23935,0,0.244208586218988
2576,788.13253300424,0.3059520702656212,23174,0,0.244208586218988
2577,788.376741590459,0.3059281108228401,23107,0,0.244208586218988
2578,788.620950176678,0.3059041699676796,22365,0,0.244208586218988
2579,788.865158762897,0.3058802476785176,22329,0,0.244208586218988
2580,789.1093673491159,0.3058563439337659,22028,0,0.244208586218988
2581,789.3535759353349,0.3058324587118694,22024,0,0.244208586218988
2582,789.5977845215539,0.3058085919913067,22023,0,0.244208586218988
2583,789.8419931077729,0.3057847437505896,21535,0,0.244208586218988
2584,790.0862016939918,0.3057609139682631,21492,0,0.244208586218988
2585,790.3304102802108,0.3057371026229055,21490,1,0.244208586218988
2586,790.5746188664298,0.3057133096931283,20936,1,0.244208586218988
2587,790.8188274526487,0.3056895351575758,20736,0,0.244208586218988
2588,791.0630360388677,0.3056657789949257,20733,0,0.244208586218988
2589,791.3072446250867,0.3056420411838883,20727,0,0.244208586218988
2590,791.5514532113057,0.3056183217032068,20723,1,0.244208586218988
2591,791.7956617975246,0.3055946205316575,20722,1,0.244208586218988
2592,792.0398703837436,0.3055709376480492,20560,0,0.244208586218988
2593,792.2840789699626,0.3055472730312235,20227,0,0.244208586218988
2594,792.5282875561816,0.3055236266600546,19976,0,0.244208586218988
2595,792.7724961424005,0.3054999985134492,19975,0,0.244208586218988
2596,793.0167047286195,0.3054763885703465,19971,0,0.244208586218988
2597,793.2609133148385,0.3054527968097183,19970,0,0.244208586218988
2598,793.5051219010575,0.3054292232105687,19968,0,0.244208586218988
2599,793.7493304872764,0.305405667751934,19489,0,0.244208586218988
2600,793.9935390734954,0.3053821304128829,19164,0,0.244208586218988
2601,794.2377476597144,0.3053586111725161,19163,1,0.244208586218988
2602,794.4819562459334,0.3053351100099667,18098,1,0.244208586218988
2603,794.7261648321523,0.3053116269043997,18096,0,0.244208586218988
2604,794.9703734183713,0.305288161835012,17465,0,0.244208586218988
2605,795.2144889069734,0.305264679042984,5886,1,0.24411548860217
2606,795.4585915233238,0.3052412093335855,21758,0,0.244102616350392
2607,795.70268072711,0.3052177524845071,19568,0,0.244089203786213
2608,795.9467664903835,0.3051943123045949,15526,0,0.24408576327353
2609,796.1907665591089,0.3051708572476461,18192,1,0.24400006872533
2610,796.434703142594,0.3051473958400743,15009,0,0.243936583485182
2611,796.6786133574902,0.3051239423046688,27550,0,0.243910214896191
2612,796.9225235723865,0.3051005067275599,24419,0,0.243910214896191
2613,797.1664337872827,0.3050770890881296,23913,0,0.243910214896191
2614,797.410342549935,0.3050536888102276,10346,0,0.2439087626523
2615,797.6541594431378,0.305030271297567,19936,0,0.24381689320287
2616,797.8978647023074,0.3050068290146435,13907,1,0.243705259169532
2617,798.1415196840861,0.3049833854352641,12875,0,0.243654981778722
2618,798.3850566300064,0.3049599146791468,22479,0,0.243536945920236
2619,798.6285240257586,0.3049364352904768,20284,0,0.24346739575222
2620,798.8719914215108,0.3049129738250041,13934,0,0.24346739575222
2621,799.1153015868332,0.304889470273496,16290,1,0.243310165322494
2622,799.3585661978378,0.3048659672760632,8224,1,0.243264611004621
2623,799.6017677521066,0.3048424581594001,24321,1,0.243201554268799
2624,799.8449693063754,0.3048189669612711,23524,0,0.243201554268799
2625,800.0881708606443,0.3047954936611978,21918,0,0.243201554268799
2626,800.3313530363519,0.3047720308592353,23853,1,0.243182175707653
2627,800.5745037297199,0.3047485739359421,25083,0,0.243150693368113
2628,800.8176472203626,0.3047251321234256,22825,0,0.243143490642608
2629,801.0607907110052,0.3047017081441632,21505,0,0.243143490642608
2630,801.3039342016478,0.3046783019778129,20323,1,0.243143490642608
2631,801.546996947328,0.3046548829142258,29897,1,0.243062745680183
2632,801.7900596930082,0.3046314816462797,29711,1,0.243062745680183
2633,802.0331224386883,0.3046080981536986,29664,0,0.243062745680183
2634,802.2761281457359,0.3045847107614791,13503,0,0.243005707047616
2635,802.5191291800356,0.3045613393472621,13257,1,0.243001034299766
2636,802.7621242759783,0.3045379834127384,28936,0,0.242995095942687
2637,803.005104223666,0.3045146394477307,18043,1,0.242979947687626
2638,803.2480838408651,0.3044913130556729,13159,1,0.242979617199182
2639,803.4910113613773,0.3044679846007492,19464,0,0.242927520512225
2640,803.7339388818896,0.3044446738188976,15325,1,0.242927520512225
2641,803.9768139570104,0.3044213608318858,26393,1,0.242875075120865
2642,804.2196890321313,0.3043980654928582,18925,0,0.242875075120865
2643,804.4625641072522,0.3043747877817829,18873,0,0.242875075120865
2644,804.705300912968,0.3043514753831195,23202,1,0.24273680571577
2645,804.947981470463,0.3043281593461108,28848,0,0.242680557494996
2646,805.190662027958,0.3043048609327128,27566,0,0.242680557494996
2647,805.4332054411916,0.304281528311746,13367,0,0.24254341323366
2648,805.6756341679434,0.3042581700029998,28147,0,0.242428726751794
2649,805.9180628946951,0.3042348293298208,28146,0,0.242428726751794
2650,806.1604916214469,0.3042115062722441,27483,0,0.242428726751794
2651,806.4029203481987,0.3041882008103352,27476,1,0.242428726751794
2652,806.6453490749504,0.3041649129241895,25672,0,0.242428726751794
2653,806.8877778017022,0.3041416425939322,20956,0,0.242428726751794
2654,807.1301526978984,0.3041183695169173,19327,0,0.242374896196219
2655,807.3724821588065,0.3040950968583076,12733,0,0.24232946090809
2656,807.6147815961909,0.3040718304202526,22817,0,0.242299437384451
2657,807.857029328396,0.3040485620355273,20007,0,0.242247732205138
2658,808.0992657135031,0.304025306889956,19795,1,0.242236385106993
2659,808.34149450785,0.30400206638129,21033,0,0.242228794346955
2660,808.5835941061605,0.303978794776752,25914,0,0.242099598310447
2661,808.825693704471,0.3039555406630857,25259,0,0.242099598310447
2662,809.0677933027814,0.303932304020579,23880,0,0.242099598310447
2663,809.3098929010919,0.3039090848295501,23814,0,0.242099598310447
2664,809.5519924994023,0.3038858830703462,22717,1,0.242099598310447
2665,809.7940920977128,0.3038626987233444,22403,0,0.242099598310447
2666,810.0361916960233,0.303839531768951,20706,0,0.242099598310447
2667,810.2782912943337,0.3038163821876017,20319,1,0.242099598310447
2668,810.5203908926442,0.3037932499597617,19407,0,0.242099598310447
2669,810.7624904909546,0.3037701350659253,18782,1,0.242099598310447
2670,811.0045900892651,0.3037470374866161,17456,0,0.242099598310447
2671,811.2466896875756,0.3037239572023869,15344,0,0.242099598310447
2672,811.4887736273255,0.3037008883335799,9006,0,0.24208393974997
2673,811.7308521681829,0.3036778347056427,18102,0,0.242078540857388
2674,811.9729013655133,0.3036547873468636,18607,0,0.242049197330451
2675,812.2149062901159,0.3036317406692022,17017,0,0.242004924602612
2676,812.4568872068912,0.3036087022447276,20902,0,0.241980916775321
2677,812.6988546863427,0.3035856760128288,26391,0,0.241967479451443
2678,812.9407491692323,0.3035626397196536,3847,1,0.241894482889568
2679,813.1826287234974,0.3035396150516974,23820,1,0.241879554265112
2680,813.4245006500943,0.3035166047201844,23741,0,0.241871926596944
2681,813.6663289553484,0.3034935952836062,14353,0,0.241828305254069
2682,813.9079177279266,0.3034705136942307,22216,0,0.24158877257824
2683,814.1494790044208,0.3034474390624006,4194,1,0.241561276494182
2684,814.3909662137781,0.3034243540289784,24010,0,0.241487209357355
2685,814.6324534231355,0.303401286191112,22296,1,0.241487209357355
2686,814.8739406324929,0.3033782355295952,21595,0,0.241487209357355
2687,815.1154278418503,0.3033552020252514,20656,0,0.241487209357355
2688,815.3569150512077,0.3033321856589314,20577,1,0.241487209357355
2689,815.5984022605651,0.3033091864115154,17990,0,0.241487209357355
2690,815.8398445392662,0.3032861875610655,2036,1,0.241442278701098
2691,816.0812000143125,0.303263173546753,11701,0,0.241355475046218
2692,816.322478352716,0.3032401479764918,22386,1,0.24127833840352
2693,816.5637352125627,0.303217131530844,28152,1,0.241256859846726
2694,816.8049920724095,0.3031941321723866,27033,0,0.241256859846726
2695,817.0462489322563,0.3031711498820988,25927,0,0.241256859846726
2696,817.287505792103,0.3031481846409878,25185,0,0.241256859846726
2697,817.5287626519498,0.3031252364300889,25102,0,0.241256859846726
2698,817.7700195117966,0.3031023052304658,24631,1,0.241256859846726
2699,818.0112763716434,0.3030793910232098,23025,0,0.241256859846726
2700,818.2525332314901,0.3030564937894408,21194,0,0.241256859846726
2701,818.4937755873299,0.3030336081404406,10892,0,0.241242355839719
2702,818.7350179431696,0.3030107394312249,10848,0,0.241242355839719
2703,818.9762602990094,0.3029878876429927,10038,0,0.241242355839719
2704,819.2175026548491,0.3029650527569708,9246,0,0.241242355839719
2705,819.4587450106889,0.3029422347544136,8947,0,0.241242355839719
2706,819.6999873665286,0.3029194336166033,8037,1,0.241242355839719
2707,819.9412297223683,0.3028966493248498,7983,1,0.241242355839719
2708,820.1824720782081,0.3028738818604904,7190,0,0.241242355839719
2709,820.4237045755038,0.3028511275657083,28309,1,0.241232497295748
2710,820.6649370727996,0.3028283900637637,21038,0,0.241232497295748
2711,820.906129581944,0.302805654585741,15056,0,0.241192509144467
2712,821.1472572883606,0.302782911979484,11950,1,0.241127706416539
2713,821.3882980557429,0.3027601540935285,20894,0,0.241040767382276
2714,821.6293388231252,0.302737412978307,17048,0,0.241040767382276
2715,821.8703392985993,0.3027146737748064,27750,0,0.241000475474112
2716,822.1112997969935,0.3026919365968312,29972,0,0.240960498394176
2717,822.3522023727253,0.3026691948372195,20205,1,0.240902575731726
2718,822.5930639583826,0.3026464547308251,26914,0,0.24086158565731
2719,822.8339255440399,0.3026237313512467,17413,0,0.24086158565731
2720,823.0747871296971,0.3026010246800357,16038,0,0.24086158565731
2721,823.3156487153544,0.3025783346987704,14092,0,0.24086158565731
2722,823.5565103010117,0.3025556613890565,13762,0,0.24086158565731
2723,823.7973633964143,0.302533001614548,21146,0,0.240853095402611
2724,824.0381373310993,0.3025103294167031,16024,0,0.240773934684956
2725,824.2789112657842,0.3024876738590034,15949,0,0.240773934684956
2726,824.5196173113295,0.3024650100188296,19410,0,0.240706045545241
2727,824.7602792930678,0.3024423466421224,8546,0,0.240661981738348
2728,825.0009157743498,0.3024196905331194,16662,1,0.240636481281991
2729,825.2415159465484,0.3023970377231764,25236,1,0.2406001721986
2730,825.4820896918974,0.3023743918285338,18650,0,0.240573745348988
2731,825.7226187443814,0.3023517461531972,18759,0,0.240529052483979
2732,825.9631477968654,0.3023291170559537,17271,0,0.240529052483979
2733,826.2036232228447,0.3023064848967599,18643,0,0.240475425979292
2734,826.4440534299345,0.3022838527541823,18634,1,0.240430207089753
2735,826.6844360936436,0.3022612197782975,20586,1,0.240382663709215
2736,826.9247692469477,0.3022385852510774,2321,0,0.24033315330409
2737,827.1650992832028,0.3022159661246631,7753,0,0.240330036255172
2738,827.405408391046,0.3021933558769342,15586,0,0.240309107843188
2739,827.6457174988891,0.3021707621390614,3067,0,0.240309107843188
2740,827.8859642953173,0.3021481621515756,18743,0,0.24024679642819
2741,828.1261648418622,0.3021255617810515,28452,0,0.240200546544885
2742,828.3663653884071,0.3021029778951156,27080,1,0.240200546544885
2743,828.606565934952,0.302080410475739,27030,1,0.240200546544885
2744,828.846706367181,0.3020578375973692,28131,1,0.240140432229081
2745,829.0867928776527,0.3020352615219136,23229,0,0.240086510471611
2746,829.3268761304388,0.3020127007030003,8801,0,0.240083252786133
2747,829.5669552969322,0.3019901548223269,6737,0,0.240079166493357
2748,829.8068557461119,0.301967560315179,29328,0,0.239900449179688
2749,830.0467561952916,0.3019449822463774,29322,0,0.239900449179688
2750,830.2866566444712,0.3019224205979895,28831,0,0.239900449179688
2751,830.5265570936509,0.3018998753521087,28784,0,0.239900449179688
2752,830.7664575428306,0.3018773464908541,28212,0,0.239900449179688
2753,831.0063579920103,0.3018548339963714,28194,0,0.239900449179688
2754,831.24625844119,0.3018323378508315,28193,0,0.239900449179688
2755,831.4861588903697,0.3018098580364318,28150,0,0.239900449179688
2756,831.7260593395494,0.3017873945353953,27485,0,0.239900449179688
2757,831.965959788729,0.3017649473299706,26588,0,0.239900449179688
2758,832.2058602379087,0.3017425164024324,25718,0,0.239900449179688
2759,832.4457606870884,0.301720101735081,25695,0,0.239900449179688
2760,832.6856611362681,0.301697703310242,25677,1,0.239900449179688
2761,832.9255615854478,0.3016753211102672,25670,1,0.239900449179688
2762,833.1654620346275,0.3016529551175335,25648,0,0.239900449179688
2763,833.4053624838072,0.3016306053144434,24939,0,0.239900449179688
2764,833.6452629329868,0.3016082716834251,24892,0,0.239900449179688
2765,833.8851633821665,0.3015859542069318,24863,0,0.239900449179688
2766,834.1250638313462,0.3015636528674426,24066,0,0.239900449179688
2767,834.3649642805259,0.3015413676474615,24062,0,0.239900449179688
2768,834.6048647297056,0.3015190985295179,23360,0,0.239900449179688
2769,834.8447651788853,0.3014968454961666,23341,0,0.239900449179688
2770,835.084665628065,0.3014746085299874,23311,0,0.239900449179688
2771,835.3245660772446,0.3014523876135852,22552,1,0.239900449179688
2772,835.5644665264243,0.3014301827295903,22542,0,0.239900449179688
2773,835.804366975604,0.3014079938606578,21691,0,0.239900449179688
2774,836.0442674247837,0.3013858209894678,20975,0,0.239900449179688
2775,836.2840457043391,0.3013636200736357,25479,0,0.239778279555358
2776,836.5238197352948,0.3013414336222243,24322,1,0.239774030955713
2777,836.7635638911175,0.301319252391472,20683,0,0.239744155822835
2778,837.0033080469403,0.3012970871299281,20657,0,0.239744155822835
2779,837.2430522027631,0.3012749378203538,18991,0,0.239744155822835
2780,837.4827963585859,0.3012528044455345,18188,1,0.239744155822835
2781,837.7225405144087,0.3012306869882807,18126,1,0.239744155822835
2782,837.9622846702315,0.3012085854314276,16695,0,0.239744155822835
2783,838.2020288260543,0.3011864997578348,16626,0,0.239744155822835
2784,838.4417729818771,0.3011644299503869,15911,0,0.239744155822835
2785,838.6815171376999,0.3011423759919928,15788,0,0.239744155822835
2786,838.9212612935227,0.301120337865586,15774,0,0.239744155822835
2787,839.1610054493455,0.3010983155541247,15758,0,0.239744155822835
2788,839.4006955031463,0.3010762896352748,8437,0,0.239690053800763
2789,839.6402666351048,0.3010542368716762,13045,1,0.239571131958557
2790,839.8798073089888,0.3010321889996376,27695,0,0.239540673884042
2791,840.1193479828728,0.3010101569268623,27135,0,0.239540673884042
2792,840.3588886567568,0.3009881406363742,26006,0,0.239540673884042
2793,840.5983814559768,0.3009661229702745,12194,0,0.239492799219971
2794,840.8378259380305,0.3009441037716645,29833,0,0.239444482053704
2795,841.0772704200842,0.3009221003291894,23576,0,0.239444482053704
2796,841.3167057947179,0.3009001093686402,16366,0,0.239435374633658
2797,841.5561411693516,0.3008781341327678,14793,0,0.239435374633658
2798,841.7955765439852,0.3008561746047124,12956,0,0.239435374633658
2799,842.0350119186189,0.300834230767638,12827,0,0.239435374633658
2800,842.2744472932526,0.3008123026047331,10812,1,0.239435374633658
2801,842.5138229083943,0.3007903687641537,19708,0,0.239375615141771
2802,842.7531985235361,0.3007684505794204,19121,1,0.239375615141771
2803,842.9925571570586,0.3007465419754045,12147,1,0.239358633522534
2804,843.2318614076855,0.3007246296033115,10044,0,0.239304250626892
2805,843.4711418338276,0.3007027243614359,20541,0,0.239280426142013
2806,843.7103288189907,0.3006808014322846,10032,1,0.239186985163056
2807,843.9495158041537,0.300658894123318,9971,0,0.239186985163056
2808,844.1886593609493,0.300636986951905,27148,0,0.239143556795567
2809,844.4276925821978,0.300615056099038,13403,0,0.239033221248557
2810,844.6665085101223,0.3005930635267339,15015,0,0.238815927924524
2811,844.9053216272935,0.3005710856020254,16997,0,0.238813117171204
2812,845.1441028522266,0.3005491119673637,3952,0,0.238781224933174
2813,845.3827324026538,0.3005271000364926,9619,0,0.238629550427174
2814,845.621361953081,0.3005051037502064,9142,0,0.238629550427174
2815,845.8599649691394,0.3004831136657688,19030,0,0.238603016058424
2816,846.0985679851977,0.300461139199289,15057,0,0.238603016058424
2817,846.3371472926904,0.3004391719178879,21952,1,0.238579307492642
2818,846.5756339579051,0.300417187351989,10270,1,0.238486665214747
2819,846.8140968545154,0.3003952099519388,18396,0,0.23846289661026
2820,847.0525586507366,0.3003732477484882,10641,0,0.238461796221297
2821,847.2910031729681,0.30035129499219,24393,1,0.238444522231445
2822,847.5294458864527,0.3003293571532433,29911,0,0.238442713484563
2823,847.7678885999372,0.3003074348565133,29580,0,0.238442713484563
2824,848.006316047402,0.300285522679675,27864,0,0.238427447464751
2825,848.2447434948668,0.3002636260158821,26846,0,0.238427447464751
2826,848.4831709423316,0.3002417448486666,25056,1,0.238427447464751
2827,848.7215983897964,0.3002198791615834,24563,1,0.238427447464751
2828,848.9600163536818,0.3001980255847531,12676,0,0.238417963885406
2829,849.1983556394486,0.3001761596463233,29639,0,0.23833928576671
2830,849.4366949252153,0.3001543091608534,23510,0,0.23833928576671
2831,849.675023379469,0.3001324702859304,12291,1,0.238328454253698
2832,849.9133033110825,0.300110629700241,7720,1,0.238279931613418
2833,850.1515656526425,0.3000887983242649,19112,0,0.238262341560047
2834,850.3897825378267,0.300066966315394,19526,0,0.238216885184251
2835,850.6279989577143,0.3000451495441673,23746,0,0.238216419887642
2836,850.8662056616336,0.300023344732593,12573,1,0.238206703919175
2837,851.1044123655528,0.3000015552927574,12104,1,0.238206703919175
2838,851.3425953200425,0.2999797728400432,18220,0,0.238182954489717
2839,851.5807782745322,0.2999580057324876,17485,0,0.238182954489717
2840,851.818961229022,0.299936253953881,17451,0,0.238182954489717
2841,852.0571441835117,0.2999145174880365,16755,1,0.238182954489717
2842,852.2953271380014,0.2998927963187901,16657,0,0.238182954489717
2843,852.5335100924912,0.2998710904300004,16071,0,0.238182954489717
2844,852.7716930469809,0.2998493998055488,15844,0,0.238182954489717
2845,853.0098760014706,0.2998277244293394,15051,0,0.238182954489717
2846,853.2480589559603,0.2998060642852988,15005,1,0.238182954489717
2847,853.4862419104501,0.2997844193573762,14978,0,0.238182954489717
2848,853.7244248649398,0.2997627896295434,14526,0,0.238182954489717
2849,853.9626078194295,0.2997411750857948,13702,0,0.238182954489717
2850,854.2007907739193,0.2997195757101471,12509,0,0.238182954489717
2851,854.438973728409,0.2996979914866394,12063,0,0.238182954489717
2852,854.6771009046909,0.299676402841757,29066,0,0.238127176281827
2853,854.9152280809727,0.2996548293308702,28959,1,0.238127176281827
2854,855.1533552572546,0.299633270938071,28949,0,0.238127176281827
2855,855.3914824335365,0.2996117276474734,28553,1,0.238127176281827
2856,855.6296096098183,0.2995901994432137,28552,0,0.238127176281827
2857,855.8677367861002,0.2995686863094506,28433,0,0.238127176281827
2858,856.105863962382,0.2995471882303646,28398,1,0.238127176281827
2859,856.3439911386639,0.2995257051901588,28348,0,0.238127176281827
2860,856.5821183149458,0.299504237173058,27770,1,0.238127176281827
2861,856.8202454912276,0.2994827841633092,27669,0,0.238127176281827
2862,857.0583726675095,0.2994613461451815,26814,1,0.238127176281827
2863,857.2964998437914,0.2994399231029659,26779,0,0.238127176281827
2864,857.5346270200732,0.2994185150209753,26267,0,0.238127176281827
2865,857.7727541963551,0.2993971218835446,26263,1,0.238127176281827
2866,858.010881372637,0.2993757436750303,25978,0,0.238127176281827
2867,858.2490085489188,0.2993543803798112,25976,0,0.238127176281827
2868,858.4871357252007,0.2993330319822876,25651,0,0.238127176281827
2869,858.7252629014826,0.2993116984668813,25239,0,0.238127176281827
2870,858.9633900777644,0.2992903798180364,24806,0,0.238127176281827
2871,859.2015172540463,0.2992690760202181,24803,0,0.238127176281827
2872,859.4396444303281,0.2992477870579137,24794,0,0.238127176281827
2873,859.67777160661,0.2992265129156317,24678,0,0.238127176281827
2874,859.9158987828919,0.2992052535779025,23845,0,0.238127176281827
2875,860.1540259591737,0.2991840090292778,23517,0,0.238127176281827
2876,860.3921531354556,0.2991627792543309,23005,0,0.238127176281827
2877,860.6302803117375,0.2991415642376564,23004,0,0.238127176281827
2878,860.8684074880193,0.2991203639638705,22944,1,0.238127176281827
2879,861.1065346643012,0.2990991784176107,22788,1,0.238127176281827
2880,861.3446618405831,0.2990780075835358,22742,1,0.238127176281827
2881,861.5827890168649,0.2990568514463259,22472,0,0.238127176281827
2882,861.8209161931468,0.2990357099906825,22463,0,0.238127176281827
2883,862.0590433694287,0.299014583201328,22108,0,0.238127176281827
2884,862.2971705457105,0.2989934710630064,21290,0,0.238127176281827
2885,862.5352977219924,0.2989723735604826,20488,0,0.238127176281827
2886,862.7731234250269,0.2989511862179581,12294,1,0.237825703034527
2887,863.0109403844707,0.2989300105245828,29350,1,0.237816959443812
2888,863.2487573439145,0.2989088494958152,28222,1,0.237816959443812
2889,863.4865743033582,0.2988877031164272,24973,1,0.237816959443812
2890,863.7243391101259,0.2988665533253031,27647,0,0.237764806767743
2891,863.9621039168936,0.2988454181656498,18140,0,0.237764806767743
